"Position[X] (m)","Position[Y] (m)","Position[Z] (m)","Velocity[i] (m/s)","Velocity[j] (m/s)","Vorticity[k] (/s)","Pressure (Pa)","X (m)","Y (m)","Z (m)"
6.2831853071795862,2.5806722210586219e-16,0.0050000000000000001,-0.070526217341072256,0.32329638795272941,0.7050008045151076,209.93122448124933,6.2831853071795862,2.5806722210586219e-16,0.0050000000000000001
0.062829903424360567,0.062829903424360567,0.0049999999999234355,-0.068019222932574785,0.34651253895188372,-0.94030534323670145,228.36992844632317,0.062829903424360567,0.062829903424360567,0.0049999999999234355
0.12566177639051801,0.062829923318722156,0.004999999999924217,-0.075064705910929619,0.29075408242995826,-2.4795734270158016,210.62110416040181,0.12566177639051801,0.062829923318722156,0.004999999999924217
0.18849364935667545,0.062829943213083744,0.0049999999999249976,-0.092649657964545523,0.18109493815134356,-3.5198880565869173,188.35644944818733,0.18849364935667545,0.062829943213083744,0.0049999999999249976
0.25132552232283295,0.062829963107445333,0.0049999999999257791,-0.11108124041787341,0.042917843150846013,-3.9670871261435736,175.69600975567562,0.25132552232283295,0.062829963107445333,0.0049999999999257791
0.31415739528899039,0.062829983001806922,0.0049999999999265606,-0.11522600807073652,-0.094445870566325626,-4.0267916568593911,184.17670903006538,0.31415739528899039,0.062829983001806922,0.0049999999999265606
0.37698926825514784,0.062830002896168496,0.0049999999999273412,-0.095822722926871232,-0.2026067520239061,-3.3517547458532473,215.14655593702599,0.37698926825514784,0.062830002896168496,0.0049999999999273412
0.43982114122130533,0.062830022790530085,0.0049999999999281227,-0.045342767590361342,-0.25489286560369934,-1.9889449888687967,261.42846709402289,0.43982114122130533,0.062830022790530085,0.0049999999999281227
0.50265301418746278,0.062830042684891674,0.0049999999999289042,0.031147757610551437,-0.24422060614962077,-0.37147239541476856,308.162920480352,0.50265301418746278,0.062830042684891674,0.0049999999999289042
0.56548488715362022,0.062830062579253262,0.0049999999999296857,0.12423579504129535,-0.16117910125882187,0.77343029752986103,341.15561192825425,0.56548488715362022,0.062830062579253262,0.0049999999999296857
0.62831676011977766,0.062830082473614851,0.0049999999999304672,0.21721766878723539,-0.03257553695927351,1.8550914515695478,359.98733136574879,0.62831676011977766,0.062830082473614851,0.0049999999999304672
0.6911486330859351,0.06283010236797644,0.0049999999999312478,0.29078493981047221,0.12206548613981094,2.5664484397588723,374.4317622381763,0.6911486330859351,0.06283010236797644,0.0049999999999312478
0.75398050605209255,0.062830122262338028,0.0049999999999320293,0.32180333362760427,0.27098380146058781,2.6690519149080272,405.41751206318122,0.75398050605209255,0.062830122262338028,0.0049999999999320293
0.81681237901824999,0.062830142156699617,0.0049999999999328108,0.29547031259899709,0.38410842124080724,2.2944166027503137,467.73932449349763,0.81681237901824999,0.062830142156699617,0.0049999999999328108
0.87964425198440754,0.062830162051061206,0.0049999999999335923,0.19814678739611838,0.4362959495717782,1.6243823517696776,563.28490894183165,0.87964425198440754,0.062830162051061206,0.0049999999999335923
0.94247612495056488,0.062830181945422794,0.0049999999999343729,0.037366014843834464,0.43042765001684025,0.4580874403590911,666.50205891275459,0.94247612495056488,0.062830181945422794,0.0049999999999343729
1.0053079979167223,0.062830201839784369,0.0049999999999351544,-0.18439654859821417,0.34617393423830284,-0.65792132909790313,735.58824330752407,1.0053079979167223,0.062830201839784369,0.0049999999999351544
1.0681398708828798,0.062830221734145958,0.0049999999999359359,-0.44653765743136753,0.20303680503454574,-1.5650332268121192,736.39268396115665,1.0681398708828798,0.062830221734145958,0.0049999999999359359
1.1309717438490372,0.062830241628507547,0.0049999999999367174,-0.72147753526207126,0.031963930000262139,-1.547856036782886,644.66563293434012,1.1309717438490372,0.062830241628507547,0.0049999999999367174
1.1938036168151946,0.062830261522869135,0.004999999999937498,-0.98658400113752365,-0.13023354876588616,-1.3258322489911893,479.47467699095142,1.1938036168151946,0.062830261522869135,0.004999999999937498
1.2566354897813521,0.062830281417230724,0.0049999999999382795,-1.2166962382919926,-0.25260435976895401,-0.60393208724678682,281.45608773399385,1.2566354897813521,0.062830281417230724,0.0049999999999382795
1.3194673627475095,0.062830301311592313,0.004999999999939061,-1.3785537365905256,-0.30529386863177044,0.47495366702119346,118.10422619927746,1.3194673627475095,0.062830301311592313,0.004999999999939061
1.382299235713667,0.062830321205953901,0.0049999999999398416,-1.4593976853766772,-0.28587363875619293,1.8926025957922237,48.416949356900076,1.382299235713667,0.062830321205953901,0.0049999999999398416
1.4451311086798244,0.06283034110031549,0.0049999999999406231,-1.4222136790768671,-0.1692448845475199,3.3742635108304313,129.85589301257761,1.4451311086798244,0.06283034110031549,0.0049999999999406231
1.5079629816459819,0.062830360994677079,0.0049999999999414046,-1.2807079000671089,0.007442685413937041,4.3300898957307545,332.58114473393817,1.5079629816459819,0.062830360994677079,0.0049999999999414046
1.5707948546121393,0.062830380889038667,0.0049999999999421861,-1.0386275405609304,0.22368300666332616,4.7240608691733934,621.16964861399163,1.5707948546121393,0.062830380889038667,0.0049999999999421861
1.6336267275782967,0.062830400783400256,0.0049999999999429676,-0.72196052458905047,0.44704091368636878,4.5168764919698354,913.33952518437513,1.6336267275782967,0.062830400783400256,0.0049999999999429676
1.6964586005444544,0.062830420677761831,0.0049999999999437482,-0.3563324774188556,0.65145893680817468,3.7161540586700279,1135.3310813959883,1.6964586005444544,0.062830420677761831,0.0049999999999437482
1.7592904735106119,0.062830440572123419,0.0049999999999445297,0.030836291990191007,0.80475937299494293,2.3562720479686017,1216.3070848591597,1.7592904735106119,0.062830440572123419,0.0049999999999445297
1.8221223464767691,0.062830460466485008,0.0049999999999453112,0.40913581002654442,0.88573579047096462,0.50506485163310089,1153.8575697229051,1.8221223464767691,0.062830460466485008,0.0049999999999453112
1.8849542194429265,0.062830480360846597,0.0049999999999460918,0.74607097486906193,0.86015734045270964,-1.523778553032942,952.56186154659224,1.8849542194429265,0.062830480360846597,0.0049999999999460918
1.947786092409084,0.062830500255208185,0.0049999999999468733,1.0256242955154184,0.73764809024991684,-3.5277794123304496,698.41596121082625,1.947786092409084,0.062830500255208185,0.0049999999999468733
2.0106179653752418,0.062830520149569774,0.0049999999999476548,1.2269351899504504,0.50647051518552422,-4.9563009866549859,460.75880897618811,2.0106179653752418,0.062830520149569774,0.0049999999999476548
2.0734498383413991,0.062830540043931363,0.0049999999999484363,1.3444772821251902,0.1850570697381842,-6.3303337917056712,312.96718405671811,2.0734498383413991,0.062830540043931363,0.0049999999999484363
2.1362817113075567,0.062830559938292951,0.0049999999999492178,1.3719729859666452,-0.20615080775819122,-6.6940107198140506,275.98312864868632,2.1362817113075567,0.062830559938292951,0.0049999999999492178
2.199113584273714,0.06283057983265454,0.0049999999999499984,1.3110684124360319,-0.63684152855985809,-6.521323057895259,342.90970742592856,2.199113584273714,0.06283057983265454,0.0049999999999499984
2.2619454572398716,0.062830599727016129,0.0049999999999507799,1.1866809613113292,-1.0693006624911223,-5.4039672806887697,435.27858013917648,2.2619454572398716,0.062830599727016129,0.0049999999999507799
2.3247773302060288,0.062830619621377717,0.0049999999999515614,1.007167167006809,-1.4534848713864033,-3.2909775449184755,438.58977748454407,2.3247773302060288,0.062830619621377717,0.0049999999999515614
2.3876092031721865,0.062830639515739292,0.004999999999952342,0.80871115202056409,-1.7592927452072793,-0.57408609020379453,268.60449173092587,2.3876092031721865,0.062830639515739292,0.004999999999952342
2.4504410761383437,0.062830659410100881,0.0049999999999531235,0.61231395196940452,-1.9253419362064648,3.6408055003311262,-147.8798617515539,2.4504410761383437,0.062830659410100881,0.0049999999999531235
2.5132729491045014,0.06283067930446247,0.004999999999953905,0.41427795245605592,-1.853023211090383,9.0870552622235223,-769.67424035885642,2.5132729491045014,0.06283067930446247,0.004999999999953905
2.5761048220706586,0.062830699198824058,0.0049999999999546865,0.21560170920665578,-1.51595619543115,14.231738860490504,-1484.7616604112534,2.5761048220706586,0.062830699198824058,0.0049999999999546865
2.6389366950368163,0.062830719093185647,0.004999999999955468,0.029052483344520617,-0.93522290669824248,17.952952747722684,-2101.0086863953907,2.6389366950368163,0.062830719093185647,0.004999999999955468
2.7017685680029735,0.062830738987547236,0.0049999999999562486,-0.14845938783925156,-0.20099735804387586,18.985866060607414,-2471.598912490319,2.7017685680029735,0.062830738987547236,0.0049999999999562486
2.7646004409691312,0.062830758881908824,0.0049999999999570301,-0.26260103735991858,0.55726487827948479,18.861756573248485,-2462.0470267311212,2.7646004409691312,0.062830758881908824,0.0049999999999570301
2.8274323139352888,0.062830778776270413,0.0049999999999578116,-0.39859700372418627,1.3185495055802692,17.163817561926514,-2153.6057946944939,2.8274323139352888,0.062830778776270413,0.0049999999999578116
2.890264186901446,0.062830798670632002,0.0049999999999585923,-0.49668911037749214,1.9672467680122763,12.882608105212631,-1627.497300852606,2.890264186901446,0.062830798670632002,0.0049999999999585923
2.9530960598676033,0.06283081856499359,0.0049999999999593737,-0.57955335799270702,2.40869138862314,7.6415421224188602,-1094.7271369204086,2.9530960598676033,0.06283081856499359,0.0049999999999593737
3.0159279328337609,0.062830838459355165,0.0049999999999601552,-0.65503829456371132,2.5955609826568202,1.9142822561104902,-725.19924081486874,3.0159279328337609,0.062830838459355165,0.0049999999999601552
3.0787598057999181,0.062830858353716754,0.0049999999999609367,-0.73988792886005161,2.5313000380984088,-3.145170101604263,-671.46224886367008,3.0787598057999181,0.062830858353716754,0.0049999999999609367
3.1415916787660758,0.062830878248078342,0.0049999999999617182,-0.8380283090804731,2.3049116153152474,-7.4884346001720852,-898.67408141311671,3.1415916787660758,0.062830878248078342,0.0049999999999617182
3.2044235517322335,0.062830898142439931,0.0049999999999624989,-0.93549770395773291,1.9118362128525721,-11.527306908325684,-1363.4989215316111,3.2044235517322335,0.062830898142439931,0.0049999999999624989
3.2672554246983907,0.06283091803680152,0.0049999999999632803,-1.0153578905515548,1.4000718316437712,-14.798552492771901,-1892.2922596562939,3.2672554246983907,0.06283091803680152,0.0049999999999632803
3.3300872976645484,0.062830937931163108,0.0049999999999640618,-1.0577167409400998,0.78919860444143219,-16.219594575621208,-2318.2672253778519,3.3300872976645484,0.062830937931163108,0.0049999999999640618
